Кафеин,Republikanska,41.34654235839844,21.554969787597656,[catering, catering.cafe]
,Risto Stojanoski,41.34614562988281,21.554603576660156,[catering, catering.cafe]
Amsterdam,Ilindenska,41.34623336791992,21.554840087890625,[catering, catering.cafe]
Alfa1,Ilindenska,41.346214294433594,21.55480194091797,[catering, catering.cafe]
Coffee House,Borka Taleski-Modernoto,41.345829010009766,21.553977966308594,[catering, catering.cafe]
Вирус,Borka Taleski-Modernoto,41.34523391723633,21.553930282592773,[catering, catering.cafe]
Хиве Кафе,Car Samoil,41.33306121826172,21.55558967590332,[catering, catering.cafe, internet_access, internet_access.for_customers]
